case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
1291,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.920709833658281e-23,0.000000000000000e+00
1292,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.163829734483980e-23,0.000000000000000e+00
1293,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.978529123347476e-23,0.000000000000000e+00
1294,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.847149837426932e-23,0.000000000000000e+00
1295,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.976112186556588e-23,0.000000000000000e+00
1296,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.845020254317529e-23,0.000000000000000e+00
1297,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.105278307885414e-23,0.000000000000000e+00
1298,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.710927513727417e-23,0.000000000000000e+00
1299,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.659236947064533e-23,0.000000000000000e+00
1300,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.493694242705805e-23,0.000000000000000e+00
1301,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,1.219214258075607e-23,0.000000000000000e+00
1302,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,1.412508925903336e-23,0.000000000000000e+00
1303,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.121262011305589e-23,0.000000000000000e+00
1304,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,9.611446780403923e-24,0.000000000000000e+00
1305,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,8.040570989361714e-24,0.000000000000000e+00
1306,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.886303994014559e-24,0.000000000000000e+00
1307,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.403579961341929e-24,0.000000000000000e+00
1308,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.646490307267155e-24,0.000000000000000e+00
1309,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.105280140918914e-24,0.000000000000000e+00
1310,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.429070625009033e-24,0.000000000000000e+00
1311,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.036742791246265e-24,0.000000000000000e+00
1312,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,2.754678876998102e-24,0.000000000000000e+00
1313,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,3.039392613820193e-24,0.000000000000000e+00
1314,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.538863994490209e-24,0.000000000000000e+00
1315,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.293021359741382e-24,0.000000000000000e+00
1316,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.082817748959738e-24,0.000000000000000e+00
1317,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.832666562704151e-24,0.000000000000000e+00
1318,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.682159935300849e-24,0.000000000000000e+00
1319,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.593164760793361e-24,0.000000000000000e+00
1320,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.480039697592962e-24,0.000000000000000e+00
1321,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.403215652941364e-24,0.000000000000000e+00
1322,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.340310117199695e-24,0.000000000000000e+00
1323,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.263655474883430e-24,0.000000000000000e+00
1324,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.198374364520814e-24,0.000000000000000e+00
1325,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.815740945954730e-25,0.000000000000000e+00
1326,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.849079134936381e-25,0.000000000000000e+00
1327,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.944464224388240e-25,0.000000000000000e+00
1328,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.008036544387866e-25,0.000000000000000e+00
1329,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.074088420265486e-25,0.000000000000000e+00
1330,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.172049920438044e-25,0.000000000000000e+00
1331,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.286286325375144e-25,0.000000000000000e+00
1332,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.471755466805795e-25,0.000000000000000e+00
1333,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.653736675801555e-25,0.000000000000000e+00
1334,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.795429424820815e-25,0.000000000000000e+00
1335,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.931980943017394e-25,0.000000000000000e+00
1336,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.056232659901314e-25,0.000000000000000e+00
1337,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.229926116135529e-25,0.000000000000000e+00
1338,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.612812751110105e-25,0.000000000000000e+00
1339,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.969742469158736e-25,0.000000000000000e+00
1340,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,5.319734655920255e-25,0.000000000000000e+00
1341,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,5.922558793814342e-25,0.000000000000000e+00
1342,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,5.873618403102044e-25,0.000000000000000e+00
1343,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.205649872712756e-25,0.000000000000000e+00
1344,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.183463558517190e-25,0.000000000000000e+00
1345,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.249727146949129e-25,0.000000000000000e+00
1346,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.722282094761950e-25,0.000000000000000e+00
1347,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,7.717662442272159e-25,0.000000000000000e+00
1348,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,9.464342766831988e-25,0.000000000000000e+00
1349,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.522811921047412e-24,0.000000000000000e+00
1350,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.727532565474083e-24,0.000000000000000e+00
1351,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.468366992559697e-24,0.000000000000000e+00
1352,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.856930128459319e-24,0.000000000000000e+00
1353,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.858346109460576e-24,0.000000000000000e+00
1354,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.766098559421884e-24,0.000000000000000e+00
1355,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.941713701267656e-24,0.000000000000000e+00
1356,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.289783871800091e-24,0.000000000000000e+00
1357,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.258901745750136e-24,0.000000000000000e+00
1358,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.185033153850320e-24,0.000000000000000e+00
1359,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.413168362851964e-24,0.000000000000000e+00
1360,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.493393200569581e-24,0.000000000000000e+00
1361,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.639011613609485e-24,0.000000000000000e+00
1362,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.369784033090751e-24,0.000000000000000e+00
1363,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.435129456586017e-24,0.000000000000000e+00
1364,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.313461054605925e-24,0.000000000000000e+00
1365,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.262831184029509e-24,0.000000000000000e+00
1366,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.327961845029949e-24,0.000000000000000e+00
1367,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.026871809875728e-24,0.000000000000000e+00
1368,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.142138001636878e-24,0.000000000000000e+00
1369,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.778614013069580e-24,0.000000000000000e+00
1370,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.262400120154831e-24,0.000000000000000e+00
1371,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.867076536986478e-24,0.000000000000000e+00
1372,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.424434908132545e-24,0.000000000000000e+00
1373,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.173802294070094e-24,0.000000000000000e+00
1374,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.084731652407881e-24,0.000000000000000e+00
1375,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.123167578043246e-24,0.000000000000000e+00
1376,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.047099891702032e-24,0.000000000000000e+00
1377,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.116613059418788e-24,0.000000000000000e+00
1378,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.173095003143269e-24,0.000000000000000e+00
1379,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.279547275688369e-24,0.000000000000000e+00
1380,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.792907323535507e-24,0.000000000000000e+00
1381,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.917641469259492e-24,0.000000000000000e+00
1382,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.619264941334586e-24,0.000000000000000e+00
1383,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.899319760992116e-24,0.000000000000000e+00
1384,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,6.548205346911741e-24,0.000000000000000e+00
1385,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,5.173029650196703e-24,0.000000000000000e+00
1386,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,7.995507573392061e-24,0.000000000000000e+00
1387,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.333625876504268e-24,0.000000000000000e+00
1388,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.497555386423271e-24,0.000000000000000e+00
1389,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.987828904249348e-24,0.000000000000000e+00
1390,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,5.663737678546586e-24,0.000000000000000e+00
1391,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.793061325657531e-23,0.000000000000000e+00
1392,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.131538802777520e-23,0.000000000000000e+00
1393,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.035188246247572e-23,0.000000000000000e+00
1394,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.120131437480598e-23,0.000000000000000e+00
1395,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.065158722462386e-23,0.000000000000000e+00
1396,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.225685765299351e-23,0.000000000000000e+00
1397,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.514827221894526e-23,0.000000000000000e+00
1398,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,8.407098556954405e-24,0.000000000000000e+00
1399,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.125560514836752e-24,0.000000000000000e+00
1400,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.655891123191130e-24,0.000000000000000e+00
1401,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.319980880331191e-24,0.000000000000000e+00
1402,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,5.169628194519375e-24,0.000000000000000e+00
1403,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.817494366970948e-24,0.000000000000000e+00
1404,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,8.580303308628236e-07,4.505640748715898e-24,0.000000000000000e+00
1405,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,5.822490034872516e-24,0.000000000000000e+00
1406,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,4.862350899824715e-24,0.000000000000000e+00
1407,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,3.676137534357861e-24,0.000000000000000e+00
1408,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.610320276638948e-24,0.000000000000000e+00
1409,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.679717191029033e-24,0.000000000000000e+00
1410,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.036328802086168e-24,0.000000000000000e+00
1411,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.859808940828466e-24,0.000000000000000e+00
1412,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,2.068262836136441e-24,0.000000000000000e+00
1413,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.798996245265821e-24,0.000000000000000e+00
1414,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.754714090738801e-24,0.000000000000000e+00
1415,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.689940624794707e-24,0.000000000000000e+00
1416,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.543801681524790e-24,0.000000000000000e+00
1417,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.585048747324600e-24,0.000000000000000e+00
1418,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.802598066808049e-24,0.000000000000000e+00
1419,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.702499917807609e-24,0.000000000000000e+00
1420,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.543790564554983e-24,0.000000000000000e+00
1421,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.485069291075743e-24,0.000000000000000e+00
1422,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.512328886065463e-24,0.000000000000000e+00
1423,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.605613398843940e-24,0.000000000000000e+00
1424,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.705484016304414e-24,0.000000000000000e+00
1425,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.606960724529611e-24,0.000000000000000e+00
1426,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.501072594479650e-24,0.000000000000000e+00
1427,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.487290690247436e-24,0.000000000000000e+00
1428,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.484350947386240e-24,0.000000000000000e+00
1429,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.467785547976237e-24,0.000000000000000e+00
1430,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.491224928680079e-24,0.000000000000000e+00
1431,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.439345739347264e-24,0.000000000000000e+00
1432,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.431428633197267e-24,0.000000000000000e+00
1433,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.431412002746342e-24,0.000000000000000e+00
1434,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.438312120663462e-24,0.000000000000000e+00
1435,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.453175116233527e-24,0.000000000000000e+00
1436,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,1.460991778638280e-24,0.000000000000000e+00
1437,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.754647796204485e-25,0.000000000000000e+00
1438,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.640090623605824e-25,0.000000000000000e+00
1439,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.616523645062605e-25,0.000000000000000e+00
1440,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.659945457795186e-25,0.000000000000000e+00
1441,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.678197392180418e-25,0.000000000000000e+00
1442,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.665110878170853e-25,0.000000000000000e+00
1443,1.474558066422278e-08,3.928702936524832e-08,1.991896690463677e-07,2.853337073111682e-07,5.556601500370394e-07,0.000000000000000e+00,6.729091462024534e-25,0.000000000000000e+00
