case_index,fan_electrical_external,fan_electrical_internal,fan_mechanical_external,fan_mechanical_internal,capacitor,igbt_deltaT,igbt_arrhenius,pcb
40144,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.510319591216686e-06,4.667430315782686e-10
40145,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.550500047788827e-06,4.667430315782686e-10
40146,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.597063539019245e-06,4.667430315782686e-10
40147,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.665974083993398e-06,4.667430315782686e-10
40148,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.727485723499580e-06,4.667430315782686e-10
40149,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.809636649712333e-06,4.667430315782686e-10
40150,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.129687939247430e-05,4.667430315782686e-10
40151,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.161166293675339e-05,4.667430315782686e-10
40152,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.954178459916891e-06,4.667430315782686e-10
40153,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.016112411173746e-06,4.667430315782686e-10
40154,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.072538600530088e-06,4.667430315782686e-10
40155,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.139352148648659e-06,4.667430315782686e-10
40156,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.258478958567219e-06,4.667430315782686e-10
40157,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.408134343881626e-06,4.667430315782686e-10
40158,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.541703797986148e-06,4.667430315782686e-10
40159,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.653613276265227e-06,4.667430315782686e-10
40160,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.781153099137458e-06,4.667430315782686e-10
40161,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.022914786172954e-06,4.667430315782686e-10
40162,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.230332505843644e-06,4.667430315782686e-10
40163,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.152135538571767e-06,4.667430315782686e-10
40164,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.327127434528002e-06,4.667430315782686e-10
40165,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.509219726866270e-06,4.667430315782686e-10
40166,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.781746654923230e-06,4.667430315782686e-10
40167,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.137263152891749e-06,4.667430315782686e-10
40168,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.392546577890763e-06,4.667430315782686e-10
40169,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.192875437328113e-06,4.667430315782686e-10
40170,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.348110317517742e-06,4.667430315782686e-10
40171,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,5.594705407104096e-07,4.667430315782686e-10
40172,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.273863626072468e-07,4.667430315782686e-10
40173,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.098801418490140e-07,4.667430315782686e-10
40174,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.437766998665546e-07,4.667430315782686e-10
40175,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.764726627185345e-08,4.667430315782686e-10
40176,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,5.852871103944177e-08,4.667430315782686e-10
40177,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.019650591774758e-08,4.667430315782686e-10
40178,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.404057782649462e-08,4.667430315782686e-10
40179,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.538649150528894e-08,4.667430315782686e-10
40180,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.927183947466059e-08,4.667430315782686e-10
40181,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.084572702668738e-08,4.667430315782686e-10
40182,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.381978423858062e-08,4.667430315782686e-10
40183,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.438439180336283e-08,4.667430315782686e-10
40184,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,9.043870710748997e-09,4.667430315782686e-10
40185,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.436954668012894e-09,4.667430315782686e-10
40186,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.346544006253743e-09,4.667430315782686e-10
40187,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.728824122421844e-09,4.667430315782686e-10
40188,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.780273269317827e-09,4.667430315782686e-10
40189,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.797389959458868e-09,4.667430315782686e-10
40190,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.153269073124322e-09,4.667430315782686e-10
40191,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.300091231508112e-09,4.667430315782686e-10
40192,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,7.836201434667998e-10,4.667430315782686e-10
40193,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.858015193905901e-10,4.667430315782686e-10
40194,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.768173746854434e-10,4.667430315782686e-10
40195,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.920447370348385e-10,4.667430315782686e-10
40196,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.916759115255689e-11,4.667430315782686e-10
40197,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.133044725235758e-12,4.667430315782686e-10
40198,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40199,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40200,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40201,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40202,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40203,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40204,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40205,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40206,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40207,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40208,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40209,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,1.828841533145062e-06,8.333333333333334e-12,4.667430315782686e-10
40210,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40211,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,1.828841533145062e-06,8.333333333333334e-12,4.667430315782686e-10
40212,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40213,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40214,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40215,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40216,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40217,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40218,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40219,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40220,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40221,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40222,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40223,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40224,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40225,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40226,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40227,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40228,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,1.828841533145062e-06,8.333333333333334e-12,4.667430315782686e-10
40229,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,1.828841533145062e-06,8.333333333333334e-12,4.667430315782686e-10
40230,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40231,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,1.828841533145062e-06,8.333333333333334e-12,4.667430315782686e-10
40232,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,1.828841533145062e-06,8.333333333333334e-12,4.667430315782686e-10
40233,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40234,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40235,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40236,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40237,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40238,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40239,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40240,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40241,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40242,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40243,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40244,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40245,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.333333333333334e-12,4.667430315782686e-10
40246,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.582154482353093e-16,4.667430315782686e-10
40247,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.408591249075544e-14,4.667430315782686e-10
40248,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.401623253875671e-13,4.667430315782686e-10
40249,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.400813856283791e-13,4.667430315782686e-10
40250,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.344121886643131e-13,4.667430315782686e-10
40251,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,6.690534281311203e-13,4.667430315782686e-10
40252,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,6.197347657856657e-13,4.667430315782686e-10
40253,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.554779513672320e-13,4.667430315782686e-10
40254,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.631740120925054e-12,4.667430315782686e-10
40255,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,7.015731369920715e-12,4.667430315782686e-10
40256,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.175183970998215e-11,4.667430315782686e-10
40257,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.766997436650078e-10,4.667430315782686e-10
40258,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,9.655859607050519e-10,4.667430315782686e-10
40259,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.071455484309592e-09,4.667430315782686e-10
40260,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,7.540364087349970e-09,4.667430315782686e-10
40261,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.369397333842499e-08,4.667430315782686e-10
40262,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.990460292498717e-08,4.667430315782686e-10
40263,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.305738486682450e-08,4.667430315782686e-10
40264,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,3.206729442215613e-08,4.667430315782686e-10
40265,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,4.373135835489001e-08,4.667430315782686e-10
40266,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,6.179904953854039e-08,4.667430315782686e-10
40267,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,8.004560521766800e-08,4.667430315782686e-10
40268,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,9.316439270355249e-08,4.667430315782686e-10
40269,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.700335640366670e-06,4.667430315782686e-10
40270,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.695215844037398e-06,4.667430315782686e-10
40271,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.676087079608371e-06,4.667430315782686e-10
40272,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.684586397360088e-06,4.667430315782686e-10
40273,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.682165126251778e-06,4.667430315782686e-10
40274,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.669360012485410e-06,4.667430315782686e-10
40275,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.697598686607078e-06,4.667430315782686e-10
40276,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.771935094283857e-06,4.667430315782686e-10
40277,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.807606418672529e-06,4.667430315782686e-10
40278,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.821666043789595e-06,4.667430315782686e-10
40279,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.866465982542812e-06,4.667430315782686e-10
40280,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,1.936492904652383e-06,4.667430315782686e-10
40281,7.691593850752005e-08,6.271340367124977e-08,3.153993676094004e-07,7.699848223396864e-07,2.344367295644485e-07,0.000000000000000e+00,2.014857525315233e-06,4.667430315782686e-10
40282,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.118625106777572e-06,4.665141716873611e-11
40283,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.280093876293307e-06,4.665141716873611e-11
40284,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.393551677808459e-06,4.665141716873611e-11
40285,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.510104441482207e-06,4.665141716873611e-11
40286,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.586490289244845e-06,4.665141716873611e-11
40287,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.616217939333628e-06,4.665141716873611e-11
40288,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.797876423330510e-06,4.665141716873611e-11
40289,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.890302064522874e-06,4.665141716873611e-11
40290,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,2.987476243952439e-06,4.665141716873611e-11
40291,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,3.014643856929895e-06,4.665141716873611e-11
40292,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,3.039247733044329e-06,4.665141716873611e-11
40293,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,3.250852974232950e-06,4.665141716873611e-11
40294,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,3.312331992076891e-06,4.665141716873611e-11
40295,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,3.463719772706867e-06,4.665141716873611e-11
40296,1.289177453165707e-07,1.201351486744641e-07,3.394589801960879e-07,8.286431552825807e-07,2.603235766565889e-07,0.000000000000000e+00,3.732094432134484e-06,4.665141716873611e-11
